Word,OccurTotal,OccurNum,Freq_pm,Rating.Mean,Rating.SD,Dunno,base_form,grade,synonyms,missing_data
undertake,21,21,1.02,11.48,4.11,1,,,,
deodorize,21,21,0.04,11.48,2.98,1,,,,
email,21,21,2.08,11.52,3.28,1,,,,
inventory,21,21,4.67,11.52,3.27,1,,,,
conflicting,21,21,0.73,11.52,2.11,1,,,,
singe,21,21,0.25,11.57,3.79,1,,,,
ceasefire,21,21,0.29,11.57,3.78,1,,,,
homecoming,21,21,5.59,11.57,3.38,1,,,,
spotter,21,21,0.94,11.57,3.36,1,,,,
awry,22,21,0.55,11.6,4.15,0.95,,,,
sham,21,21,1.51,11.6,2.74,1,,,,
milestone,22,21,0.71,11.62,4.78,0.95,,,,
womankind,21,21,0.18,11.62,3.84,1,,,,
unrestricted,21,21,0.22,11.62,3.81,1,,,,
phrasing,21,21,0.25,11.62,3.53,1,,,,
gleam,21,21,0.98,11.62,3.43,1,,,,
haze,21,21,1.51,11.62,3.02,1,,,,
distrustful,21,21,0.1,11.62,2.92,1,,,,
hobbit,22,21,1.43,11.67,3.37,0.95,,,,
darkroom,21,21,0.86,11.67,5.2,1,,,,
diesel,21,21,2.65,11.67,4.93,1,,,,
informer,21,21,1.24,11.67,3.37,1,,,,
impair,21,21,0.16,11.67,3.21,1,,,,
unrecognizable,21,21,0.27,11.67,2.89,1,,,,
revise,21,21,0.86,11.67,2.85,1,,,,
solicit,22,21,0.61,11.71,3.27,0.95,,,,
naturalization,22,21,0.25,11.71,2.99,0.95,,,,
chlorinate,21,21,0.04,11.71,4.29,1,,,,
autopsy,21,21,9.59,11.71,3.7,1,,,,
realtor,21,21,1.8,11.71,3.27,1,,,,
novelty,21,21,1.67,11.71,3.2,1,,,,
lifespan,21,21,0.35,11.71,3.08,1,,,,
gene,21,21,14.57,11.75,3.56,1,,,,
screenwriting,21,21,0.16,11.76,4.33,1,,,,
uncensored,21,21,0.16,11.76,2.55,1,,,,
adventurousness,21,21,0.02,11.81,4.41,1,,,,
evaporator,21,21,0.06,11.81,3.2,1,,,,
exacting,22,21,0.45,11.86,3.57,0.95,,,,
illiterate,21,21,0.98,11.86,2.92,1,,,,
discontent,21,21,0.9,11.86,2.9,1,,,,
crackpot,21,21,0.96,11.9,4.46,1,,,,
slum,21,21,1.27,11.9,3.87,1,,,,
thriftiness,21,21,0.02,11.9,3.11,1,,,,
mormon,22,21,2.25,11.93,3.49,0.95,,,,
bombard,21,21,0.24,11.95,3.68,1,,,,
chivalrous,21,21,0.35,11.95,3.07,1,,,,
reconstruction,21,21,1.61,11.95,2.92,1,,,,
towhead,37,21,0.02,12,4.01,0.57,,,,
concede,22,21,1.04,12,3.42,0.95,,,,
constitutionality,22,21,0.12,12,2.66,0.95,,,,
aviary,22,21,0.16,12,2.63,0.95,,,,
evasion,21,21,1.16,12,4.94,1,,,,
drapery,21,21,0.06,12,3.91,1,,,,
limestone,21,21,0.53,12,3.82,1,,,,
moodiness,21,21,0.08,12,3.52,1,,,,
stark,22,21,6.49,12.01,3.79,0.95,,,,
grant,21,21,32.55,12.01,5.13,1,,,,
boundless,21,21,0.29,12.05,3.87,1,,,,
empower,22,21,0.31,12.1,3.42,0.95,,,,
limitlessness,22,21,0.02,12.1,2.59,0.95,,,,
convention,21,21,12.33,12.1,4,1,,,,
defuse,21,21,0.75,12.1,3.66,1,,,,
brandy,21,21,11.12,12.1,3.19,1,,,,
sensual,21,21,1.51,12.1,2.62,1,,,,
dismissive,21,21,0.45,12.1,2.61,1,,,,
choreography,22,21,0.88,12.14,4.04,0.95,,,,
unpredictability,21,21,0.18,12.14,3.84,1,,,,
badass,21,21,1.47,12.14,3.73,1,,,,
incinerator,21,21,0.75,12.19,3.3,1,,,,
circumcise,22,21,0.08,12.24,3.75,0.95,,,,
sandblaster,21,21,0.02,12.24,4.82,1,,,,
successor,21,21,1.67,12.24,3.92,1,,,,
plagiarize,21,21,0.04,12.24,3.39,1,,,,
foursome,21,21,0.65,12.24,3.33,1,,,,
guardroom,21,21,0.2,12.24,3.3,1,,,,
unpromising,21,21,0.06,12.24,3.28,1,,,,
disposition,21,21,2.16,12.24,3.24,1,,,,
immobility,21,21,0.04,12.24,3.13,1,,,,
motivational,22,21,0.65,12.29,3.36,0.95,,,,
mercury,21,21,3.82,12.32,3.06,1,,,,
copyright,21,21,0.61,12.33,3.09,1,,,,
rashness,21,21,0.06,12.33,2.96,1,,,,
collaborative,21,21,0.14,12.33,2.76,1,,,,
despise,22,21,4.51,12.38,2.64,0.95,,,,
median,21,21,0.39,12.38,4.31,1,,,,
regulator,21,21,0.8,12.38,3.5,1,,,,
reinvestigate,21,21,0.04,12.38,3.26,1,,,,
inevitability,21,21,0.35,12.38,3.17,1,,,,
actuality,21,21,0.47,12.38,2.92,1,,,,
treed,37,21,0.22,12.43,4.41,0.57,,,,
backlog,22,21,0.33,12.43,3.7,0.95,,,,
distributable,22,21,0.02,12.43,2.98,0.95,,,,
castrate,21,21,0.61,12.43,4.13,1,,,,
jouster,21,21,0.06,12.43,3.28,1,,,,
mace,21,21,3.49,12.47,4.7,1,,,,
sleazebag,21,21,0.25,12.48,3.93,1,,,,
uncomplimentary,21,21,0.02,12.48,3.11,1,,,,
pacification,22,21,0.06,12.52,3.04,0.95,,,,
hemorrhage,21,21,1.71,12.52,3.56,1,,,,
infatuated,21,21,0.73,12.52,3.53,1,,,,
finance,21,21,5.35,12.52,3.22,1,,,,
haunch,22,21,0.08,12.57,4.3,0.95,,,,
ravish,22,21,0.29,12.57,4.25,0.95,,,,
confidentiality,21,21,1.86,12.57,3.85,1,,,,
speculation,21,21,2.31,12.57,3.67,1,,,,
nonproductive,21,21,0.02,12.57,3.64,1,,,,
tendency,21,21,2.71,12.57,3.11,1,,,,
definitive,22,21,1.94,12.61,3.29,0.95,,,,
reinstate,21,21,0.96,12.62,3.69,1,,,,
entitlement,21,21,0.24,12.62,3.67,1,,,,
velocity,21,21,2.78,12.62,3.6,1,,,,
dermatologist,21,21,0.55,12.62,2.96,1,,,,
indebted,22,21,1.16,12.67,2.65,0.95,,,,
readjustment,21,21,0.25,12.67,4.19,1,,,,
ream,22,21,0.22,12.71,4.58,0.95,,,,
noncombat,21,21,0.06,12.71,4.82,1,,,,
oceanography,21,21,0.14,12.71,4.43,1,,,,
shapely,21,21,0.35,12.71,4.23,1,,,,
terrorist,21,21,12.1,12.76,3.75,1,,,,
layoff,21,21,0.22,12.76,3.74,1,,,,
screenwriter,21,21,0.55,12.81,3.87,1,,,,
domesticated,21,21,0.55,12.81,3.79,1,,,,
prevalent,21,21,0.31,12.86,3.99,1,,,,
tech,21,21,6.39,12.9,4.57,1,,,,
liability,21,21,3.1,12.9,4.1,1,,,,
jugular,22,21,1.39,12.95,3.35,0.95,,,,
kitchenette,21,21,0.31,12.95,3.31,1,,,,
cumulative,21,21,0.22,12.95,2.87,1,,,,
delectable,21,21,0.37,13,3.96,1,,,,
dateless,21,21,0.37,13,3.48,1,,,,
incapacity,21,21,0.25,13.05,3.31,1,,,,
hither,22,21,1,13.07,3.94,0.95,,,,
perchance,21,21,0.76,13.07,3.63,1,,,,
sharpshooting,21,21,0.08,13.1,3.99,1,,,,
backer,21,21,1.06,13.1,3.83,1,,,,
luxuriousness,21,21,0.04,13.14,2.89,1,,,,
wholegrain,21,21,0.06,13.19,5.51,1,,,,
antivirus,21,21,0.02,13.24,3.02,1,,,,
highlife,21,21,0.04,13.33,4.4,1,,,,
perpetuate,21,21,0.37,13.33,3.2,1,,,,
civility,22,21,0.55,13.38,4.35,0.95,,,,
levee,22,21,0.51,13.43,3.84,0.95,,,,
realist,21,21,0.88,13.48,4.42,1,,,,
compliance,21,21,0.98,13.48,4.35,1,,,,
latex,21,21,1.45,13.48,4.29,1,,,,
timecard,21,21,0.08,13.52,2.66,1,,,,
scathe,22,21,0.04,13.57,3.23,0.95,,,,
byte,21,21,0.12,13.57,5.5,1,,,,
clarifier,21,21,0.04,13.57,3.75,1,,,,
analog,22,21,0.24,13.62,3.56,0.95,,,,
truffle,21,21,0.45,13.62,4.47,1,,,,
nanosecond,22,21,0.14,13.67,3.04,0.95,,,,
diffuser,21,21,0.14,13.67,5.25,1,,,,
tequila,21,21,5.86,13.67,4.66,1,,,,
overdrawn,21,21,0.22,13.67,3.75,1,,,,
downloadable,21,21,0.02,13.67,3.71,1,,,,
karma,21,21,3.45,13.67,3.07,1,,,,
sublime,21,21,1.45,13.76,3.94,1,,,,
physicality,21,21,0.25,13.81,4.77,1,,,,
lithium,22,21,1.18,13.9,3.3,0.95,,,,
opaque,21,21,0.12,13.95,2.91,1,,,,
quantify,21,21,0.25,14,3.99,1,,,,
prognosis,21,21,1.06,14.1,3.91,1,,,,
radium,21,21,1.1,14.1,3.58,1,,,,
telemarketing,21,21,0.35,14.24,5.29,1,,,,
lupus,22,21,1.73,14.29,4.43,0.95,,,,
reorganization,21,21,0.35,14.29,4.7,1,,,,
nitroglycerine,21,21,0.29,14.38,3.53,1,,,,
antioxidant,21,21,0.02,14.52,4.58,1,,,,
appraise,21,21,0.2,14.52,3.33,1,,,,
manifold,21,21,0.49,14.67,5.59,1,,,,
sociopathic,21,21,0.27,14.67,4.18,1,,,,
triangulation,21,21,0.35,14.81,3.44,1,,,,
cybersex,21,21,0.14,15.24,2.62,1,,,,
transgress,21,21,0.14,15.33,3.89,1,,,,
microprocessor,22,21,0.37,15.48,3.61,0.95,,,,
penchant,22,21,0.53,15.48,2.54,0.95,,,,
transubstantiate,36,21,0.04,16.38,3.28,0.58,,,,
I,22,22,39971.16,2.79,1.26,1,,,,
a,22,22,20415.27,2.89,1.21,1,,,,
papa,22,22,42.59,3.05,1.5,1,,,,
pants,22,22,58.75,3.23,1.75,1,,,,
one,22,22,3072.24,3.23,1.31,1,,,,
me,22,22,9241.94,3.28,1.5,1,,,,
eyes,22,22,221.55,3.44,1.36,1,,,,
goodbye,22,22,116.51,3.47,1.38,1,,,,
tv,22,22,101.94,3.47,1.11,1,,,,
she,22,22,3732.88,3.57,1.39,1,,,,
kitten,22,22,4.73,3.64,1.14,1,,,,
cat,22,22,66.33,3.68,1.52,1,,,,
butt,22,22,38.57,3.73,1.86,1,,,,
myself,22,22,342.55,3.81,1.44,1,,,,
he,22,22,7637.2,3.81,1.41,1,,,,
who,22,22,2222.94,3.81,1.41,1,,,,
what,22,22,9842.45,3.86,1.37,1,,,,
upstairs,22,22,70.73,3.86,1.32,1,,,,
kids,22,22,301.1,3.86,1.2,1,,,,
downstairs,22,22,38.92,3.91,1.43,1,,,,
soft,22,22,32.02,3.95,1.5,1,,,,
to,22,22,22677.84,3.95,1.39,1,,,,
on,22,22,6955.73,4.01,1.28,1,,,,
children,22,22,175.1,4.1,1.14,1,,,,
your,22,22,6445.39,4.1,1.92,1,,,,
or,22,22,1705.29,4.14,1.25,1,,,,
brown,22,22,60.12,4.2,1.31,1,,,,
every,22,22,549.16,4.2,1.27,1,,,,
swimmingpool,22,22,#N/A,4.2,1.15,1,,,,
all,22,22,5161.86,4.24,1.4,1,,,,
forward,22,22,72.33,4.24,1.33,1,,,,
god,22,22,903.16,4.35,2.38,1,,,,
right,22,22,4008.39,4.35,1.59,1,,,,
our,22,22,1400.49,4.35,1.53,1,,,,
glasses,22,22,33.12,4.35,1.29,1,,,,
for,22,22,6895.1,4.39,1.97,1,,,,
hers,22,22,15.73,4.39,1.48,1,,,,
first,22,22,840.57,4.39,1.31,1,,,,
hush,22,22,7.61,4.44,1.88,1,,,,
everything,22,22,654.88,4.44,1.49,1,,,,
pop,22,22,67.47,4.48,1.59,1,,,,
twelve,22,22,18.82,4.48,1.1,1,,,,
bunny,22,22,18.55,4.5,2.13,1,,,,
loud,22,22,39.82,4.54,1.51,1,,,,
teacher,22,22,55.73,4.55,1.14,1,,,,
third,22,22,74.53,4.58,1.93,1,,,,
yesterday,22,22,96.76,4.58,1.39,1,,,,
much,22,22,973.25,4.58,1.24,1,,,,
fourth,22,22,26.45,4.68,1.29,1,,,,
tonight,22,22,412.69,4.73,1.4,1,,,,
outdoors,22,22,2.1,4.75,3.43,1,,,,
inside,22,22,211.27,4.77,2.11,1,,,,
writing,22,22,55.92,4.77,1.53,1,,,,
coming,22,22,527.02,4.77,1.41,1,,,,
looks,22,22,311.49,4.77,1.41,1,,,,
cannot,22,22,126.76,4.83,1.79,1,,,,
everyone,22,22,241.65,4.83,1.44,1,,,,
they,22,22,4102.94,4.88,1.87,1,,,,
everybody,22,22,344.22,4.88,1.79,1,,,,
far,22,22,220.76,4.88,1.57,1,,,,
dinosaur,22,22,3.98,4.91,2.47,1,,,,
someone,22,22,446.12,4.92,1.53,1,,,,
woods,22,22,29.06,4.93,1.62,1,,,,
once,22,22,344.88,4.97,2.32,1,,,,
better,22,22,794,5.02,2.46,1,,,,
fox,22,22,21.61,5.02,1.78,1,,,,
overnight,22,22,10.02,5.06,1.22,1,,,,
away,22,22,730.9,5.07,3.33,1,,,,
never,22,22,1362.55,5.07,2.21,1,,,,
pat,22,22,18.29,5.07,2.12,1,,,,
about,22,22,3631.49,5.07,1.75,1,,,,
anybody,22,22,226.92,5.11,1.93,1,,,,
prize,22,22,22.39,5.11,1.57,1,,,,
freckles,22,22,1.98,5.17,2.02,1,,,,
own,22,22,459.2,5.21,1.81,1,,,,
frost,22,22,4.8,5.21,1.58,1,,,,
himself,22,22,140.55,5.21,1.55,1,,,,
their,22,22,655.16,5.26,2.02,1,,,,
still,22,22,788.73,5.26,1.87,1,,,,
noodles,22,22,6.06,5.3,2.63,1,,,,
early,22,22,108.04,5.31,2.24,1,,,,
somebody,22,22,344.53,5.31,2.17,1,,,,
groceries,22,22,5.9,5.35,2.07,1,,,,
knuckles,22,22,3.45,5.35,1.61,1,,,,
saw,22,22,402.49,5.36,2.09,1,,,,
drew,22,22,25.04,5.41,2.21,1,,,,
near,22,22,83.1,5.41,1.96,1,,,,
along,22,22,182.94,5.41,1.65,1,,,,
stockings,22,22,3.73,5.44,2.11,1,,,,
sunday,22,22,43.25,5.44,1.5,1,,,,
than,22,22,738.8,5.45,2.33,1,,,,
before,22,22,794.14,5.45,2,1,,,,
half,22,22,199.14,5.45,1.77,1,,,,
ahead,22,22,198.33,5.45,1.6,1,,,,
saturday,22,22,47.51,5.48,1.36,1,,,,
piggybank,22,22,#N/A,5.51,3.56,1,,,,
fifty,22,22,18.82,5.55,1.92,1,,,,
daisy,22,22,13.51,5.55,1.87,1,,,,
dear,22,22,223.43,5.55,1.82,1,,,,
frozen,22,22,15.33,5.6,2.76,1,,,,
eve,22,22,28.18,5.6,2.45,1,,,,
ill,22,22,21.27,5.6,1.82,1,,,,
august,22,22,10.2,5.65,2.05,1,,,,
november,22,22,8.76,5.67,1.29,1,,,,
penguin,22,22,2.88,5.68,2.4,1,,,,
heads,22,22,42.69,5.74,4.5,1,,,,
sixty,22,22,5.43,5.74,1.56,1,,,,
amen,22,22,25.98,5.8,4.19,1,,,,
hum,22,22,4.82,5.8,2.24,1,,,,
jumprope,22,22,#N/A,5.8,1.87,1,,,,
alarmclock,22,22,#N/A,5.8,1.56,1,,,,
downhill,22,22,2.47,5.86,2.54,1,,,,
spelling,22,22,5.02,5.86,1.61,1,,,,
thought,22,22,808.47,5.89,2.18,1,,,,
until,22,22,302.47,5.89,2.06,1,,,,
gonna,22,22,1996.16,5.94,3.02,1,,,,
hooray,22,22,5.75,5.94,2.63,1,,,,
thirty,22,22,17.18,5.94,2.52,1,,,,
around,22,22,736.73,5.94,2.28,1,,,,
themselves,22,22,45.94,5.94,1.9,1,,,,
being,22,22,485.9,5.99,1.62,1,,,,
gym,22,22,18.18,6,2.33,1,,,,
baker,22,22,13.69,6.04,2.26,1,,,,
dogcatcher,22,22,0.35,6.05,2.01,1,,,,
forwards,22,22,1.39,6.08,3.52,1,,,,
racoon,22,22,0.2,6.14,3.81,1,,,,
whatever,22,22,246.75,6.14,1.75,1,,,,
librarian,22,22,2.88,6.14,1.83,1,,,,
fishingpole,22,22,#N/A,6.18,2.91,1,,,,
upon,22,22,62.73,6.18,2.56,1,,,,
cauliflower,22,22,0.55,6.18,2.97,1,,,,
vitamins,22,22,3.55,6.22,2.4,1,,,,
spoke,22,22,38.63,6.23,2.91,1,,,,
either,22,22,182.51,6.28,2.64,1,,,,
toward,22,22,22.92,6.28,2.59,1,,,,
pearl,22,22,15.67,6.28,2.1,1,,,,
someday,22,22,33.84,6.32,2.17,1,,,,
electric,22,22,17.14,6.36,2.38,1,,,,
recordplayer,22,22,#N/A,6.37,4.28,1,,,,
whenever,22,22,35.1,6.37,2.28,1,,,,
someplace,22,22,31.59,6.41,2.05,1,,,,
scouts,22,22,5.47,6.41,1.02,1,,,,
bill,22,22,118.45,6.42,2.07,1,,,,
such,22,22,291.22,6.42,2.05,1,,,,
cranberry,22,22,1.94,6.45,1.77,1,,,,
footsteps,22,22,6.31,6.46,2.4,1,,,,
container,22,22,4.29,6.5,2.65,1,,,,
nickname,22,22,6.78,6.5,1.63,1,,,,
into,22,22,844.59,6.52,3.5,1,,,,
cob,22,22,0.69,6.52,2.11,1,,,,
homemade,22,22,2.86,6.59,2.58,1,,,,
gigantic,22,22,3.73,6.64,2.19,1,,,,
lily,22,22,26.86,6.67,4.35,1,,,,
sudden,22,22,33.47,6.67,1.97,1,,,,
spices,22,22,2.24,6.69,2.59,1,,,,
ingredients,22,22,2.14,6.69,1.62,1,,,,
smoking,22,22,26.16,6.73,3.6,1,,,,
immediately,22,22,47.96,6.77,2.73,1,,,,
several,22,22,38.78,6.77,2.38,1,,,,
hotcake,22,22,0.04,6.77,1.72,1,,,,
sort,22,22,148.71,6.81,2.42,1,,,,
gosh,22,22,29.9,6.81,2.13,1,,,,
fryingpan,22,22,#N/A,6.81,2.04,1,,,,
cape,22,22,8.24,6.9,4.52,1,,,,
greens,22,22,2.14,6.9,3.69,1,,,,
carnival,22,22,7.12,6.95,3.05,1,,,,
canopener,22,22,#N/A,6.96,2.41,1,,,,
gentleness,22,22,0.35,7,3.64,1,,,,
heck,22,22,18.14,7,3.04,1,,,,
railroadtracks,22,22,#N/A,7.05,2.92,1,,,,
blessings,22,22,4.04,7.06,4.06,1,,,,
whether,22,22,67.14,7.11,2.42,1,,,,
twelfth,22,22,0.9,7.11,2.26,1,,,,
crowd,22,22,37.37,7.14,2.75,1,,,,
tulip,22,22,0.78,7.15,2.44,1,,,,
staple,22,22,1.12,7.18,2.58,1,,,,
normally,22,22,16.04,7.2,2.47,1,,,,
helpfulness,22,22,#N/A,7.24,2.6,1,,,,
knitting,22,22,2.25,7.24,2.56,1,,,,
certainly,22,22,118.96,7.24,2.41,1,,,,
definitely,22,22,75.45,7.29,2.92,1,,,,
clumpy,22,22,0.29,7.32,3.29,1,,,,
beagle,22,22,1.25,7.39,3.6,1,,,,
carpenter,22,22,6,7.39,2.58,1,,,,
gill,22,22,1.71,7.39,2.33,1,,,,
island,22,22,39.57,7.41,2.81,1,,,,
quite,22,22,202.59,7.44,2.54,1,,,,
oats,22,22,2.06,7.49,2.69,1,,,,
nearly,22,22,33.75,7.49,2.54,1,,,,
disease,22,22,26.18,7.55,3.49,1,,,,
statue,22,22,10.59,7.55,3.43,1,,,,
razorblade,22,22,#N/A,7.59,3.24,1,,,,
nick,22,22,60.04,7.59,2.04,1,,,,
chart,22,22,9.47,7.59,2.92,1,,,,
handgun,22,22,1.29,7.59,2.59,1,,,,
fishbone,22,22,0.08,7.64,2.19,1,,,,
drinkable,22,22,0.08,7.64,2.79,1,,,,
afterwards,22,22,14,7.71,2.85,1,,,,
indeed,22,22,40.49,7.74,1.9,1,,,,
tongs,22,22,0.78,7.78,2.55,1,,,,
nightie,22,22,0.69,7.82,4.01,1,,,,
golly,22,22,5.16,7.83,5.19,1,,,,
wick,22,22,2.51,7.83,2.01,1,,,,
keyhole,22,22,1.04,7.86,2.29,1,,,,
pollen,22,22,1.22,7.86,2.1,1,,,,
remains,22,22,17.45,7.87,2.22,1,,,,
unfortunately,22,22,32.39,7.93,2.46,1,,,,
lifevest,22,22,#N/A,7.93,2.28,1,,,,
iceskate,22,22,#N/A,7.97,4.09,1,,,,
frustrated,22,22,5,7.97,2.63,1,,,,
spades,22,22,2.61,7.99,2.44,1,,,,
somehow,22,22,45.29,8.02,2.35,1,,,,
confused,22,22,32.41,8.02,2.22,1,,,,
breasts,22,22,12.43,8.03,2.63,1,,,,
undoing,22,22,0.69,8.08,2.3,1,,,,
temporarily,22,22,4.55,8.08,2.13,1,,,,
poorly,22,22,2.61,8.08,1.84,1,,,,
charm,22,22,15.57,8.09,2.83,1,,,,
digger,22,22,4.8,8.12,4.35,1,,,,
rosebud,22,22,1.41,8.12,3.92,1,,,,
extras,22,22,2.06,8.12,4.08,1,,,,
slightly,22,22,11.29,8.12,2.15,1,,,,
poisoning,22,22,5.92,8.14,2.8,1,,,,
adverb,22,22,0.2,8.14,1.96,1,,,,
wellmannered,22,22,#N/A,8.21,2.71,1,,,,
afar,22,22,1.16,8.21,2.34,1,,,,
obviously,22,22,60.43,8.21,2.32,1,,,,
currently,22,22,6.88,8.22,2.96,1,,,,
realize,22,22,79.06,8.23,2.29,1,,,,
rung,22,22,1.39,8.27,2.68,1,,,,
marvelous,22,22,13.16,8.27,2.31,1,,,,
takeout,22,22,1.61,8.27,2.41,1,,,,
moss,22,22,2.84,8.31,3.05,1,,,,
olympics,22,22,4.25,8.31,2.65,1,,,,
natives,22,22,4.24,8.35,2.82,1,,,,
custom,22,22,6.2,8.36,3.17,1,,,,
hardcover,22,22,0.16,8.36,2.98,1,,,,
audition,22,22,13.82,8.36,2.22,1,,,,
bongo,22,22,2.69,8.4,3.01,1,,,,
personally,22,22,36.67,8.4,2.43,1,,,,
dearly,22,22,4.88,8.41,2.23,1,,,,
mover,22,22,0.45,8.41,1.97,1,,,,
potter,22,22,20.37,8.45,2.98,1,,,,
locals,22,22,3.63,8.45,2.84,1,,,,
concerning,22,22,4.9,8.45,2.33,1,,,,
florist,22,22,2.41,8.45,2.28,1,,,,
originally,22,22,6.96,8.46,2.16,1,,,,
terrified,22,22,9.57,8.5,2.48,1,,,,
jazz,22,22,11.92,8.5,2.7,1,,,,
horrid,22,22,2.45,8.5,3.3,1,,,,
venus,22,22,4.88,8.56,3.57,1,,,,
cheers,22,22,22.71,8.59,3.83,1,,,,
license,22,22,32.06,8.7,2.87,1,,,,
fulfill,22,22,3.9,8.7,2.51,1,,,,
smoothie,22,22,0.73,8.73,3.74,1,,,,
supply,22,22,18.67,8.73,2.62,1,,,,
cafe,22,22,5.06,8.75,2.36,1,,,,
overboard,22,22,5.08,8.77,3.65,1,,,,
spat,22,22,1.55,8.8,3.42,1,,,,
painless,22,22,1.94,8.91,3.15,1,,,,
judgment,22,22,16.45,8.94,2.17,1,,,,
admiration,22,22,2.1,8.95,3.79,1,,,,
gypsy,22,22,6.63,8.95,2.98,1,,,,
wreathe,22,22,#N/A,8.99,3.22,1,,,,
speedway,22,22,0.59,9,3.28,1,,,,
ancestors,22,22,5.47,9.01,2.95,1,,,,
classics,22,22,2.2,9.04,3.16,1,,,,
quill,22,22,2.73,9.04,3.14,1,,,,
snappy,22,22,2.94,9.05,3.23,1,,,,
overhead,22,22,3.67,9.14,4.46,1,,,,
nudity,22,22,1.75,9.18,3.25,1,,,,
siding,22,22,1.33,9.18,3.75,1,,,,
boulevard,22,22,5.18,9.19,3.26,1,,,,
bust,22,22,27.57,9.23,4.13,1,,,,
backstage,22,22,5.12,9.24,3.38,1,,,,
comparison,22,22,3.67,9.27,3.13,1,,,,
sinfulness,22,22,#N/A,9.28,3.64,1,,,,
gram,22,22,2.59,9.41,2.52,1,,,,
worldwide,22,22,3.16,9.42,5.07,1,,,,
gents,22,22,2.94,9.42,2.78,1,,,,
congested,22,22,0.35,9.45,3.97,1,,,,
condiment,22,22,0.16,9.45,3.46,1,,,,
rarely,22,22,6.71,9.46,3.96,1,,,,
midway,22,22,2.22,9.46,3.19,1,,,,
midweek,22,22,0.12,9.55,3.84,1,,,,
peacemaker,22,22,0.24,9.55,2.94,1,,,,
craving,22,22,2.14,9.56,2.92,1,,,,
instance,22,22,16.78,9.57,3.84,1,,,,
chitchat,22,22,1.31,9.59,3.59,1,,,,
expel,22,22,1.37,9.59,2.67,1,,,,
rubble,22,22,1.75,9.59,2.58,1,,,,
occasionally,22,22,7.14,9.61,4.17,1,,,,
initially,22,22,2.06,9.61,2.94,1,,,,
flint,22,22,4.35,9.62,3.42,1,,,,
con,22,22,12.63,9.64,3.17,1,,,,
frail,22,22,1.59,9.64,3.03,1,,,,
fax,22,22,7,9.68,3.31,1,,,,
chemicals,22,22,5.71,9.7,4.06,1,,,,
remix,22,22,0.31,9.73,4.03,1,,,,
spinal,22,22,4.27,9.73,2.16,1,,,,
catholicism,22,22,0.45,9.77,3.75,1,,,,
qualified,22,22,8.25,9.79,3.49,1,,,,
seemingly,22,22,2.12,9.79,2.97,1,,,,
plumb,22,22,1.69,9.81,6.24,1,,,,
canopy,22,22,1.69,9.82,3.25,1,,,,
ignite,22,22,1,9.82,2.81,1,,,,
desperately,22,22,5.82,9.88,2.91,1,,,,
insensitive,22,22,3.75,9.91,3.28,1,,,,
primarily,22,22,2.06,9.93,2.88,1,,,,
characteristics,22,22,2,9.93,2.22,1,,,,
fishery,22,22,0.22,9.95,3.14,1,,,,
archaeology,22,22,0.76,10,2.89,1,,,,
satisfy,22,22,5.61,10,2.09,1,,,,
shapeless,22,22,0.1,10.09,3.26,1,,,,
outlast,22,22,0.37,10.09,2.49,1,,,,
whoop,22,22,3.86,10.1,5.7,1,,,,
agitated,22,22,2.51,10.12,4.44,1,,,,
effectively,22,22,2.27,10.12,2.75,1,,,,
savor,22,22,0.94,10.14,3.28,1,,,,
obstruction,22,22,2.39,10.14,2.85,1,,,,
landline,22,22,0.2,10.14,2.7,1,,,,
reasoning,22,22,1.82,10.14,1.78,1,,,,
scepter,22,22,0.88,10.15,3.81,1,,,,
abroad,22,22,4.9,10.15,3.2,1,,,,
refinish,22,22,0.04,10.18,3.46,1,,,,
bond,22,22,31.27,10.21,4.16,1,,,,
nonetheless,22,22,2.53,10.21,3.43,1,,,,
petty,22,22,8.59,10.23,3.24,1,,,,
wits,22,22,2.86,10.25,3.35,1,,,,
accelerator,22,22,1.35,10.27,2.8,1,,,,
abandonment,22,22,0.96,10.27,2.57,1,,,,
steelworker,22,22,0.02,10.27,2.53,1,,,,
astray,22,22,1.49,10.3,3.66,1,,,,
enroll,22,22,0.67,10.3,3.22,1,,,,
reinsert,22,22,0.06,10.32,4.2,1,,,,
computing,22,22,0.43,10.36,2.34,1,,,,
inaccurate,22,22,0.51,10.41,3.11,1,,,,
positional,22,22,0.14,10.41,2.72,1,,,,
amidst,22,22,0.69,10.44,2.6,1,,,,
buddhist,22,22,2.37,10.44,2.76,1,,,,
retail,22,22,2.31,10.5,2.28,1,,,,
abbreviated,22,22,0.31,10.5,1.79,1,,,,
fishnet,22,22,0.22,10.55,3.22,1,,,,
carbon,22,22,5.24,10.55,3.16,1,,,,
experimenter,22,22,0.04,10.59,3.28,1,,,,
manufacture,22,22,2.43,10.59,2.79,1,,,,
sulphur,22,22,0.84,10.59,3.45,1,,,,
auburn,22,22,0.57,10.68,3.43,1,,,,
glen,22,22,7.18,10.69,3.09,1,,,,
handgrenade,22,22,#N/A,10.74,3.59,1,,,,
whereas,22,22,3.55,10.74,3.09,1,,,,
capricorn,22,22,1.82,10.81,2.71,1,,,,
fiber,22,22,3.06,10.82,3.02,1,,,,
residue,22,22,2.75,10.82,2.5,1,,,,
mediterranean,22,22,2.37,10.86,3.11,1,,,,
archives,22,22,2.53,10.88,3.33,1,,,,
